tahun,provinsi,kabupaten_kota,kecamatan,kelurahan,jenis_kelamin,stat_kawin,jumlah
2020,DKI JAKARTA,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,LAKI-LAKI,BELUM KAWIN,18
2020,DKI JAKARTA,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,LAKI-LAKI,BELUM KAWIN,21
2020,DKI JAKARTA,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,LAKI-LAKI,BELUM KAWIN,23
2020,DKI JAKARTA,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,LAKI-LAKI,BELUM KAWIN,13
2020,DKI JAKARTA,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,LAKI-LAKI,BELUM KAWIN,11
2020,DKI JAKARTA,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,LAKI-LAKI,BELUM KAWIN,9
2020,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,LAKI-LAKI,BELUM KAWIN,75
2020,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,LAKI-LAKI,BELUM KAWIN,392
2020,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,LAKI-LAKI,BELUM KAWIN,491
2020,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,LAKI-LAKI,BELUM KAWIN,768
2020,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,LAKI-LAKI,BELUM KAWIN,325
2020,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,LAKI-LAKI,BELUM KAWIN,434
2020,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,LAKI-LAKI,BELUM KAWIN,455
2020,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,LAKI-LAKI,BELUM KAWIN,608
2020,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,LAKI-LAKI,BELUM KAWIN,607
2020,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,LAKI-LAKI,BELUM KAWIN,423
2020,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,LAKI-LAKI,BELUM KAWIN,1029
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,LAKI-LAKI,BELUM KAWIN,573
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,LAKI-LAKI,BELUM KAWIN,967
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,LAKI-LAKI,BELUM KAWIN,460
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,LAKI-LAKI,BELUM KAWIN,575
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,LAKI-LAKI,BELUM KAWIN,506
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,LAKI-LAKI,BELUM KAWIN,857
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,BELUM KAWIN,508
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,BELUM KAWIN,729
2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,BELUM KAWIN,289
2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,BELUM KAWIN,369
2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,BELUM KAWIN,769
2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,BELUM KAWIN,880
2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KWITANG,LAKI-LAKI,BELUM KAWIN,334
2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,BUNGUR,LAKI-LAKI,BELUM KAWIN,551
2020,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,LAKI-LAKI,BELUM KAWIN,486
2020,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,LAKI-LAKI,BELUM KAWIN,856
2020,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,LAKI-LAKI,BELUM KAWIN,609
2020,DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,LAKI-LAKI,BELUM KAWIN,517
2020,DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,LAKI-LAKI,BELUM KAWIN,431
2020,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,LAKI-LAKI,BELUM KAWIN,285
2020,DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,LAKI-LAKI,BELUM KAWIN,64
2020,DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,LAKI-LAKI,BELUM KAWIN,350
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,LAKI-LAKI,BELUM KAWIN,89
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,LAKI-LAKI,BELUM KAWIN,741
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,LAKI-LAKI,BELUM KAWIN,568
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,LAKI-LAKI,BELUM KAWIN,982
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,LAKI-LAKI,BELUM KAWIN,1172
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,LAKI-LAKI,BELUM KAWIN,632
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,LAKI-LAKI,BELUM KAWIN,294
2020,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,LAKI-LAKI,BELUM KAWIN,702
2020,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,LAKI-LAKI,BELUM KAWIN,309
2020,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,LAKI-LAKI,BELUM KAWIN,279
2020,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,LAKI-LAKI,BELUM KAWIN,765
2020,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,LAKI-LAKI,BELUM KAWIN,2561
2020,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,LAKI-LAKI,BELUM KAWIN,227
2020,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,LAKI-LAKI,BELUM KAWIN,721
2020,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,LAKI-LAKI,BELUM KAWIN,2104
2020,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,LAKI-LAKI,BELUM KAWIN,1075
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,LAKI-LAKI,BELUM KAWIN,839
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,LAKI-LAKI,BELUM KAWIN,1026
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,LAKI-LAKI,BELUM KAWIN,819
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,LAKI-LAKI,BELUM KAWIN,796
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,LAKI-LAKI,BELUM KAWIN,1550
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,LAKI-LAKI,BELUM KAWIN,1276
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,LAKI-LAKI,BELUM KAWIN,1238
2020,DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,LAKI-LAKI,BELUM KAWIN,897
2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,LAKI-LAKI,BELUM KAWIN,1378
2020,DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,LAKI-LAKI,BELUM KAWIN,1077
2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,LAKI-LAKI,BELUM KAWIN,689
2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,LAKI-LAKI,BELUM KAWIN,834
2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,LAKI-LAKI,BELUM KAWIN,1051
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,LAKI-LAKI,BELUM KAWIN,814
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,LAKI-LAKI,BELUM KAWIN,1368
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,LAKI-LAKI,BELUM KAWIN,377
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALIBARU,LAKI-LAKI,BELUM KAWIN,1405
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,LAKI-LAKI,BELUM KAWIN,776
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,LAKI-LAKI,BELUM KAWIN,532
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,LAKI-LAKI,BELUM KAWIN,1888
2020,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,LAKI-LAKI,BELUM KAWIN,923
2020,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,LAKI-LAKI,BELUM KAWIN,2008
2020,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,LAKI-LAKI,BELUM KAWIN,685
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,LAKI-LAKI,BELUM KAWIN,510
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,LAKI-LAKI,BELUM KAWIN,817
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,LAKI-LAKI,BELUM KAWIN,632
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,LAKI-LAKI,BELUM KAWIN,1397
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,LAKI-LAKI,BELUM KAWIN,1311
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,LAKI-LAKI,BELUM KAWIN,1314
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,LAKI-LAKI,BELUM KAWIN,759
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,LAKI-LAKI,BELUM KAWIN,2397
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,LAKI-LAKI,BELUM KAWIN,1922
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,LAKI-LAKI,BELUM KAWIN,364
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,LAKI-LAKI,BELUM KAWIN,344
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,LAKI-LAKI,BELUM KAWIN,728
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,LAKI-LAKI,BELUM KAWIN,622
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,LAKI-LAKI,BELUM KAWIN,721
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,LAKI-LAKI,BELUM KAWIN,911
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,LAKI-LAKI,BELUM KAWIN,909
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,LAKI-LAKI,BELUM KAWIN,314
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,LAKI-LAKI,BELUM KAWIN,401
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,LAKI-LAKI,BELUM KAWIN,520
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,LAKI-LAKI,BELUM KAWIN,347
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,LAKI-LAKI,BELUM KAWIN,199
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,LAKI-LAKI,BELUM KAWIN,352
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,LAKI-LAKI,BELUM KAWIN,229
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,LAKI-LAKI,BELUM KAWIN,301
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,LAKI-LAKI,BELUM KAWIN,244
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,LAKI-LAKI,BELUM KAWIN,533
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,LAKI-LAKI,BELUM KAWIN,458
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,LAKI-LAKI,BELUM KAWIN,541
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KRENDANG,LAKI-LAKI,BELUM KAWIN,591
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,LAKI-LAKI,BELUM KAWIN,961
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,LAKI-LAKI,BELUM KAWIN,591
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,LAKI-LAKI,BELUM KAWIN,513
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,LAKI-LAKI,BELUM KAWIN,552
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,LAKI-LAKI,BELUM KAWIN,112
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,LAKI-LAKI,BELUM KAWIN,251
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,LAKI-LAKI,BELUM KAWIN,860
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,LAKI-LAKI,BELUM KAWIN,507
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,LAKI-LAKI,BELUM KAWIN,568
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,LAKI-LAKI,BELUM KAWIN,281
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,LAKI-LAKI,BELUM KAWIN,1194
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,LAKI-LAKI,BELUM KAWIN,759
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,LAKI-LAKI,BELUM KAWIN,475
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,LAKI-LAKI,BELUM KAWIN,1366
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,LAKI-LAKI,BELUM KAWIN,1261
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,LAKI-LAKI,BELUM KAWIN,1612
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,LAKI-LAKI,BELUM KAWIN,717
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,LAKI-LAKI,BELUM KAWIN,1401
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,PALMERAH,LAKI-LAKI,BELUM KAWIN,996
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,SLIPI,LAKI-LAKI,BELUM KAWIN,331
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,LAKI-LAKI,BELUM KAWIN,410
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,JATIPULO,LAKI-LAKI,BELUM KAWIN,499
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,LAKI-LAKI,BELUM KAWIN,525
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,LAKI-LAKI,BELUM KAWIN,431
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,LAKI-LAKI,BELUM KAWIN,875
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,LAKI-LAKI,BELUM KAWIN,792
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,LAKI-LAKI,BELUM KAWIN,411
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,LAKI-LAKI,BELUM KAWIN,695
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,LAKI-LAKI,BELUM KAWIN,450
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,LAKI-LAKI,BELUM KAWIN,415
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,LAKI-LAKI,BELUM KAWIN,289
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,LAKI-LAKI,BELUM KAWIN,390
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,LAKI-LAKI,BELUM KAWIN,672
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,LAKI-LAKI,BELUM KAWIN,579
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,LAKI-LAKI,BELUM KAWIN,647
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,LAKI-LAKI,BELUM KAWIN,410
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,LAKI-LAKI,BELUM KAWIN,561
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,LAKI-LAKI,BELUM KAWIN,96
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,LAKI-LAKI,BELUM KAWIN,121
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,LAKI-LAKI,BELUM KAWIN,404
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,LAKI-LAKI,BELUM KAWIN,304
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,LAKI-LAKI,BELUM KAWIN,531
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,LAKI-LAKI,BELUM KAWIN,705
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,LAKI-LAKI,BELUM KAWIN,114
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,LAKI-LAKI,BELUM KAWIN,160
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,LAKI-LAKI,BELUM KAWIN,360
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,LAKI-LAKI,BELUM KAWIN,453
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,LAKI-LAKI,BELUM KAWIN,715
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,LAKI-LAKI,BELUM KAWIN,664
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,LAKI-LAKI,BELUM KAWIN,282
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,LAKI-LAKI,BELUM KAWIN,544
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,LAKI-LAKI,BELUM KAWIN,624
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,LAKI-LAKI,BELUM KAWIN,1571
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,LAKI-LAKI,BELUM KAWIN,725
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,LAKI-LAKI,BELUM KAWIN,986
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,LAKI-LAKI,BELUM KAWIN,624
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,LAKI-LAKI,BELUM KAWIN,773
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,LAKI-LAKI,BELUM KAWIN,877
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,LAKI-LAKI,BELUM KAWIN,762
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,LAKI-LAKI,BELUM KAWIN,609
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,LAKI-LAKI,BELUM KAWIN,773
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,LAKI-LAKI,BELUM KAWIN,719
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,LAKI-LAKI,BELUM KAWIN,718
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,LAKI-LAKI,BELUM KAWIN,855
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,LAKI-LAKI,BELUM KAWIN,489
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,LAKI-LAKI,BELUM KAWIN,502
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,LAKI-LAKI,BELUM KAWIN,377
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,LAKI-LAKI,BELUM KAWIN,504
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,LAKI-LAKI,BELUM KAWIN,37
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,LAKI-LAKI,BELUM KAWIN,160
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,LAKI-LAKI,BELUM KAWIN,352
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,LAKI-LAKI,BELUM KAWIN,64
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,LAKI-LAKI,BELUM KAWIN,102
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,LAKI-LAKI,BELUM KAWIN,77
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,LAKI-LAKI,BELUM KAWIN,106
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,LAKI-LAKI,BELUM KAWIN,226
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,LAKI-LAKI,BELUM KAWIN,714
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,LAKI-LAKI,BELUM KAWIN,638
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,LAKI-LAKI,BELUM KAWIN,370
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,LAKI-LAKI,BELUM KAWIN,723
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWAJATI,LAKI-LAKI,BELUM KAWIN,604
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,LAKI-LAKI,BELUM KAWIN,554
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,LAKI-LAKI,BELUM KAWIN,369
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,LAKI-LAKI,BELUM KAWIN,224
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,LAKI-LAKI,BELUM KAWIN,866
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,LAKI-LAKI,BELUM KAWIN,1013
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,LAKI-LAKI,BELUM KAWIN,550
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,LAKI-LAKI,BELUM KAWIN,926
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,LAKI-LAKI,BELUM KAWIN,606
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,LAKI-LAKI,BELUM KAWIN,464
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,LAKI-LAKI,BELUM KAWIN,614
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,LAKI-LAKI,BELUM KAWIN,766
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,LAKI-LAKI,BELUM KAWIN,761
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,LAKI-LAKI,BELUM KAWIN,549
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,LAKI-LAKI,BELUM KAWIN,623
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,LAKI-LAKI,BELUM KAWIN,759
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,LAKI-LAKI,BELUM KAWIN,583
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,LAKI-LAKI,BELUM KAWIN,558
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PALMERIAM,LAKI-LAKI,BELUM KAWIN,582
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,LAKI-LAKI,BELUM KAWIN,509
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,LAKI-LAKI,BELUM KAWIN,528
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,LAKI-LAKI,BELUM KAWIN,958
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,LAKI-LAKI,BELUM KAWIN,767
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,LAKI-LAKI,BELUM KAWIN,718
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,LAKI-LAKI,BELUM KAWIN,430
